time_left_game,score_diff,b_hat,b_hat_se,tau_p_abs_ge_threshold
29.491525650024414,8.0,0.00645029591396451,0.00029253787943162024,0.9888700246810913
29.491525650024414,9.0,0.007643742021173239,0.00029263310716487467,0.9886800050735474
29.491525650024414,10.0,0.007507664617151022,0.0002926091547124088,0.9885799884796143
34.3220329284668,-10.0,-0.0032875228207558393,0.0002931552880909294,0.9886299967765808
34.3220329284668,-9.0,-0.0032875228207558393,0.0002931552880909294,0.9886299967765808
34.3220329284668,-8.0,-0.005514045245945454,0.0002934422227554023,0.9883400201797485
34.3220329284668,-7.0,-0.0008693949203006923,0.00029532911139540374,0.9887099862098694
34.3220329284668,-6.0,-0.003831495065242052,0.00029759376775473356,0.9884300231933594
34.3220329284668,-5.0,-0.0012882405426353216,0.0003086601209361106,0.9893100261688232
34.3220329284668,-4.0,-0.0034996643662452698,0.0003201802901457995,0.9903799891471863
34.3220329284668,-3.0,-0.017061421647667885,0.00034093516296707094,0.9907100200653076
34.3220329284668,-2.0,-0.0021687219850718975,0.00035158576793037355,0.9902200102806091
34.3220329284668,-1.0,0.0009883071761578321,0.00035671022487804294,0.9911199808120728
34.3220329284668,0.0,-0.0009191250428557396,0.00036231879494152963,0.991159975528717
34.3220329284668,1.0,-0.009276173077523708,0.0003539796161931008,0.9905800223350525
34.3220329284668,2.0,0.008275212720036507,0.00034366294858045876,0.9899799823760986
34.3220329284668,3.0,0.0013919250341132283,0.0003296215436421335,0.9897400140762329
34.3220329284668,4.0,0.010453218594193459,0.0003134621074423194,0.9899200201034546
34.3220329284668,5.0,0.00796581618487835,0.0003038388676941395,0.9888499975204468
34.3220329284668,6.0,0.0017546797171235085,0.00029691666713915765,0.9890199899673462
34.3220329284668,7.0,0.00310317100957036,0.00029547075973823667,0.9887800216674805
34.3220329284668,8.0,0.003491834504529834,0.00029478242504410446,0.9888200163841248
34.3220329284668,9.0,0.004685279913246632,0.00029484342667274177,0.9888399839401245
34.3220329284668,10.0,0.004549202509224415,0.00029481391538865864,0.9888399839401245
39.15254211425781,-10.0,0.0029961292166262865,0.0002931543567683548,0.9881899952888489
39.15254211425781,-9.0,0.0029961292166262865,0.0002931543567683548,0.9881899952888489
39.15254211425781,-8.0,0.0007696060929447412,0.0002935891388915479,0.9886500239372253
39.15254211425781,-7.0,0.00623265141621232,0.0002958668628707528,0.9887700080871582
39.15254211425781,-6.0,0.003270551562309265,0.00029777834424749017,0.9890099763870239
39.15254211425781,-5.0,0.005813805386424065,0.0003089148085564375,0.989870011806488
39.15254211425781,-4.0,0.003602382494136691,0.0003206300316378474,0.9904800057411194
39.15254211425781,-3.0,-0.00999146606773138,0.000340227474225685,0.9909899830818176
39.15254211425781,-2.0,0.003849125700071454,0.0003514908894430846,0.9909600019454956
39.15254211425781,-1.0,0.01171084027737379,0.0003575281298253685,0.9911900162696838
39.15254211425781,0.0,0.004573059268295765,0.0003623766824603081,0.9914100170135498
39.15254211425781,1.0,-0.0037839901633560658,0.0003539773460943252,0.9909899830818176
39.15254211425781,2.0,0.01362463366240263,0.00034364155726507306,0.9906200170516968
39.15254211425781,3.0,0.006897413171827793,0.0003297286748420447,0.9900799989700317
39.15254211425781,4.0,0.01595870591700077,0.00031355590908788145,0.9893100261688232
39.15254211425781,5.0,0.011104925535619259,0.00030402358970604837,0.9891999959945679
39.15254211425781,6.0,0.004577126353979111,0.00029691739473491907,0.9892399907112122
39.15254211425781,7.0,0.0059256176464259624,0.00029550609178841114,0.9890300035476685
39.15254211425781,8.0,0.006314280908554792,0.0002948253822978586,0.9882699847221375
39.15254211425781,9.0,0.007507726550102234,0.0002948824258055538,0.9885799884796143
39.15254211425781,10.0,0.007371649146080017,0.00029485076083801687,0.988569974899292
43.98305130004883,-10.0,0.004240777809172869,0.00030036832322366536,0.9890300035476685
43.98305130004883,-9.0,0.004240777809172869,0.00030036832322366536,0.9890300035476685
43.98305130004883,-8.0,0.0020142546854913235,0.0003013037203345448,0.9891700148582458
43.98305130004883,-7.0,0.003915324807167053,0.00030370932654477656,0.9887099862098694
43.98305130004883,-6.0,-0.0013786607887595892,0.0003038810973521322,0.9889600276947021
43.98305130004883,-5.0,0.0016537128249183297,0.0003156676539219916,0.9903600215911865
43.98305130004883,-4.0,0.0011770706623792648,0.0003283247060608119,0.9904800057411194
43.98305130004883,-3.0,-0.011940767988562584,0.0003463239409029484,0.9909899830818176
43.98305130004883,-2.0,-0.0036836497019976377,0.000358817633241415,0.9914699792861938
43.98305130004883,-1.0,-0.001835934934206307,0.0003640189243014902,0.9912400245666504
43.98305130004883,0.0,-0.0027434281073510647,0.00037079612957313657,0.9910299777984619
43.98305130004883,1.0,-0.009924381971359253,0.00036270616692490876,0.9911900162696838
43.98305130004883,2.0,0.007447866257280111,0.00035233463859185576,0.9903299808502197
43.98305130004883,3.0,0.0014880382223054767,0.0003349203325342387,0.9898099899291992
43.98305130004883,4.0,0.011209062300622463,0.00031795096583664417,0.989870011806488
43.98305130004883,5.0,0.005785312969237566,0.00030718499328941107,0.9893500208854675
43.98305130004883,6.0,0.001924920710735023,0.00029970816103741527,0.9890900254249573
43.98305130004883,7.0,0.0032179714180529118,0.00029835806344635785,0.9888799786567688
43.98305130004883,8.0,0.003606635145843029,0.00029764240025542676,0.9885500073432922
43.98305130004883,9.0,0.0048000807873904705,0.00029770570108667016,0.9886400103569031
43.98305130004883,10.0,0.004664003383368254,0.0002976729010697454,0.9886000156402588
48.813560485839844,-10.0,0.00909406691789627,0.00030072013032622635,0.9889199733734131
48.813560485839844,-9.0,0.00909406691789627,0.00030072013032622635,0.9889199733734131
48.813560485839844,-8.0,0.0059996601194143295,0.00030161227914504707,0.989579975605011
48.813560485839844,-7.0,0.007900730706751347,0.0003040762385353446,0.9895899891853333
48.813560485839844,-6.0,0.004019543994218111,0.0003044483601115644,0.9895899891853333
48.813560485839844,-5.0,0.0070519172586500645,0.0003162069187965244,0.9904299974441528
48.813560485839844,-4.0,0.006575275212526321,0.00032897110213525593,0.9907500147819519
48.813560485839844,-3.0,-0.006542562041431665,0.00034641477395780385,0.9908599853515625
48.813560485839844,-2.0,0.0010968548012897372,0.00035833806032314897,0.9914000034332275
48.813560485839844,-1.0,0.0029445693362504244,0.00036360867670737207,0.9915599822998047
48.813560485839844,0.0,0.0023553799837827682,0.0003705456620082259,0.9909499883651733
48.813560485839844,1.0,-0.00482557388022542,0.0003624673990998417,0.9910399913787842
48.813560485839844,2.0,0.012608416378498077,0.0003522893530316651,0.9905700087547302
48.813560485839844,3.0,0.00633028382435441,0.00033479477860964835,0.9896500110626221
48.813560485839844,4.0,0.016051309183239937,0.0003179077466484159,0.9900599718093872
48.813560485839844,5.0,0.010627557523548603,0.0003071131359320134,0.9890699982643127
48.813560485839844,6.0,0.00504930829629302,0.00029977873782627285,0.9885600209236145
48.813560485839844,7.0,0.006342359818518162,0.00029842572985216975,0.988860011100769
48.813560485839844,8.0,0.006731023080646992,0.00029770919354632497,0.9888499975204468
48.813560485839844,9.0,0.007924468256533146,0.0002977764524985105,0.9888200163841248
48.813560485839844,10.0,0.007788391783833504,0.0002977465628646314,0.988860011100769
53.64406967163086,-10.0,0.006535273045301437,0.00030193899874575436,0.9890699982643127
53.64406967163086,-9.0,0.006535273045301437,0.00030193899874575436,0.9890699982643127
53.64406967163086,-8.0,0.003440866945311427,0.0003028302744496614,0.9892100095748901
53.64406967163086,-7.0,0.0053419372998178005,0.00030530692311003804,0.9894400238990784
53.64406967163086,-6.0,0.00104869669303298,0.00030554106342606246,0.9888100028038025
53.64406967163086,-5.0,0.004081070423126221,0.00031721507548354566,0.9905800223350525
53.64406967163086,-4.0,0.0035566159058362246,0.00032993798959068954,0.9904099702835083
53.64406967163086,-3.0,-0.009561222046613693,0.00034729691105894744,0.9907400012016296
53.64406967163086,-2.0,-0.0018585383659228683,0.0003593123401515186,0.9905800223350525
53.64406967163086,-1.0,-1.0824041055457201e-05,0.000364619743777439,0.991379976272583
53.64406967163086,0.0,-0.00060001335805282,0.0003717602521646768,0.991379976272583
53.64406967163086,1.0,-0.007780967280268669,0.0003636289620772004,0.9907199740409851
53.64406967163086,2.0,0.010555589571595192,0.000352877308614552,0.9905999898910522
53.64406967163086,3.0,0.004277456551790237,0.00033550025545991957,0.989870011806488
53.64406967163086,4.0,0.013998481445014477,0.00031865626806393266,0.9892899990081787
53.64406967163086,5.0,0.008574729785323143,0.00030784684349782765,0.9888200163841248
53.64406967163086,6.0,0.0029964821878820658,0.00030056340619921684,0.9888399839401245
53.64406967163086,7.0,0.004289533477276564,0.00029916607309132814,0.9884600043296814
53.64406967163086,8.0,0.004678196273744106,0.0002984452876262367,0.9887800216674805
53.64406967163086,9.0,0.005871641915291548,0.0002985212777275592,0.9887700080871582
53.64406967163086,10.0,0.005735564976930618,0.0002984918828587979,0.9890199899673462
58.47457504272461,-10.0,0.002936338307335973,0.00029974390054121614,0.9887199997901917
58.47457504272461,-9.0,0.002936338307335973,0.00029974390054121614,0.9887199997901917
58.47457504272461,-8.0,-0.00015806799638085067,0.0003003862511832267,0.9894800186157227
58.47457504272461,-7.0,0.0017430022126063704,0.00030237328610382974,0.9884899854660034
58.47457504272461,-6.0,-0.0017585396999493241,0.0003032799868378788,0.9888100028038025
58.47457504272461,-5.0,0.001273833797313273,0.0003145333321299404,0.9895399808883667
58.47457504272461,-4.0,0.00019031204283237457,0.0003273257752880454,0.9901000261306763
58.47457504272461,-3.0,-0.012949309311807156,0.000347710883943364,0.9907400012016296
58.47457504272461,-2.0,-0.004497315268963575,0.0003601479984354228,0.9907500147819519
58.47457504272461,-1.0,-0.002530355006456375,0.0003660605289041996,0.9912199974060059
58.47457504272461,0.0,-0.0014755408046767116,0.00037370692007243633,0.9911400079727173
58.47457504272461,1.0,-0.008656495250761509,0.00036574542173184454,0.9910500049591064
58.47457504272461,2.0,0.009682499803602695,0.0003547114320099354,0.9904800057411194
58.47457504272461,3.0,0.004220494534820318,0.00033601780887693167,0.9902899861335754
58.47457504272461,4.0,0.014150027185678482,0.00031914093415252864,0.9892299771308899
58.47457504272461,5.0,0.008726274594664574,0.00030834722565487027,0.9892399907112122
58.47457504272461,6.0,0.002724942285567522,0.00030104033066891134,0.9886400103569031
58.47457504272461,7.0,0.004017993342131376,0.0002996980620082468,0.9883300065994263
58.47457504272461,8.0,0.0044066570699214935,0.0002989858330693096,0.9886599779129028
58.47457504272461,9.0,0.005600102711468935,0.0002990587963722646,0.9888700246810913
58.47457504272461,10.0,0.005464024841785431,0.0002990305656567216,0.9889900088310242
63.305084228515625,-10.0,0.0016024060314521194,0.00030028223409317434,0.988569974899292
63.305084228515625,-9.0,0.0016024060314521194,0.00030028223409317434,0.988569974899292
63.305084228515625,-8.0,-0.001491999952122569,0.00030090491054579616,0.9889299869537354
63.305084228515625,-7.0,0.0004090701986569911,0.0003028573701158166,0.9888100028038025
63.305084228515625,-6.0,-0.0030924722086638212,0.000303934357361868,0.9893699884414673
63.305084228515625,-5.0,3.2395053040090716e-06,0.00031522175413556397,0.9895899891853333
63.305084228515625,-4.0,-0.0010802821489050984,0.0003280563105363399,0.9896699786186218
63.305084228515625,-3.0,-0.01418501790612936,0.000348641537129879,0.9909899830818176
63.305084228515625,-2.0,-0.005778423044830561,0.00036113380338065326,0.990909993648529
63.305084228515625,-1.0,-0.0038311255630105734,0.0003669453726615757,0.9912300109863281
63.305084228515625,0.0,-0.0028561591170728207,0.00037495754077099264,0.9911999702453613
63.305084228515625,1.0,-0.010140948928892612,0.000366878230124712,0.990909993648529
63.305084228515625,2.0,0.009124599397182465,0.00035657320404425263,0.9902899861335754
63.305084228515625,3.0,0.003703505266457796,0.000337821344146505,0.9896399974822998
63.305084228515625,4.0,0.01363303605467081,0.0003208809648640454,0.9890499711036682
63.305084228515625,5.0,0.008209285326302052,0.0003101317270193249,0.9891200065612793
63.305084228515625,6.0,0.002207953017205,0.0003028005885425955,0.988569974899292
63.305084228515625,7.0,0.003501003608107567,0.00030150022939778864,0.9888499975204468
63.305084228515625,8.0,0.003889667335897684,0.00030075738322921097,0.988290011882782
63.305084228515625,9.0,0.005083112977445126,0.0003008626226801425,0.9881700277328491
63.305084228515625,10.0,0.0049470351077616215,0.00030083622550591826,0.9881100058555603
68.13558959960938,-10.0,0.003197828307747841,0.00030161539325490594,0.9883300065994263
68.13558959960938,-9.0,0.003197828307747841,0.00030161539325490594,0.9883300065994263
68.13558959960938,-8.0,0.00010342260065954179,0.00030235713347792625,0.989109992980957
68.13558959960938,-7.0,0.0020359321497380733,0.0003045480989385396,0.9891600012779236
68.13558959960938,-6.0,-0.0015634478768333793,0.0003054486878681928,0.9888100028038025
68.13558959960938,-5.0,0.001429449301213026,0.0003169391711708158,0.9896799921989441
68.13558959960938,-4.0,-0.0005214930861257017,0.0003299178497400135,0.9899399876594543
68.13558959960938,-3.0,-0.013613692484796047,0.00035010965075343847,0.9905400276184082
68.13558959960938,-2.0,-0.007710225414484739,0.0003628247359301895,0.9911500215530396
68.13558959960938,-1.0,-0.00535300187766552,0.0003686235286295414,0.9913600087165833
68.13558959960938,0.0,-0.003111157799139619,0.00037673162296414375,0.9915900230407715
68.13558959960938,1.0,-0.010395945981144905,0.00036857640952803195,0.9910100102424622
68.13558959960938,2.0,0.009803730063140392,0.00035767583176493645,0.9900299906730652
68.13558959960938,3.0,0.004720534663647413,0.0003377194225322455,0.9902200102806091
68.13558959960938,4.0,0.014618627727031708,0.00032076117349788547,0.9897699952125549
68.13558959960938,5.0,0.008027642965316772,0.0003101504116784781,0.9888799786567688
68.13558959960938,6.0,0.00207425095140934,0.00030278362100943923,0.9890000224113464
68.13558959960938,7.0,0.003367302007973194,0.00030153855914250016,0.9887999892234802
68.13558959960938,8.0,0.0037559650372713804,0.0003008018829859793,0.9883599877357483
68.13558959960938,9.0,0.004949410445988178,0.00030090645304881036,0.9882500171661377
68.13558959960938,10.0,0.004813333507627249,0.0003008800558745861,0.9881899952888489
72.96610260009766,-10.0,0.0012949099764227867,0.00030175718711689115,0.9886900186538696
72.96610260009766,-9.0,0.0012949099764227867,0.00030175718711689115,0.9886900186538696
72.96610260009766,-8.0,-0.001799496472813189,0.00030243484070524573,0.9889799952507019
72.96610260009766,-7.0,0.0001330130617134273,0.00030455950764007866,0.9892799854278564
72.96610260009766,-6.0,-0.003466366557404399,0.00030558687285520136,0.9891899824142456
72.96610260009766,-5.0,0.0001079136854968965,0.00031693640630692244,0.9898999929428101
72.96610260009766,-4.0,-0.0018430287018418312,0.00032996959635056555,0.9904099702835083
72.96610260009766,-3.0,-0.012873278930783272,0.00035063913674093783,0.9905700087547302
72.96610260009766,-2.0,-0.006969811860471964,0.00036351941525936127,0.991379976272583
72.96610260009766,-1.0,-0.004631416406482458,0.0003693541802931577,0.9914699792861938
72.96610260009766,0.0,-0.003047311445698142,0.000377436401322484,0.9917299747467041
72.96610260009766,1.0,-0.01033210102468729,0.0003693795879371464,0.9910299777984619
72.96610260009766,2.0,0.009946653619408607,0.00035842263605445623,0.9904900193214417
72.96610260009766,3.0,0.004863253328949213,0.000338481244398281,0.9901700019836426
72.96610260009766,4.0,0.014825870282948017,0.0003213548334315419,0.9893800020217896
72.96610260009766,5.0,0.007923499681055546,0.0003106412186753005,0.9892699718475342
72.96610260009766,6.0,0.0021880241110920906,0.0003031886008102447,0.9884899854660034
72.96610260009766,7.0,0.003481074934825301,0.00030195238650776446,0.9886999726295471
72.96610260009766,8.0,0.0038697386626154184,0.00030120377778075635,0.988569974899292
72.96610260009766,9.0,0.005063184071332216,0.000301307620247826,0.9885299801826477
72.96610260009766,10.0,0.004927107132971287,0.0003012818342540413,0.9884300231933594
77.7966079711914,-10.0,-0.0006268807337619364,0.0003014392568729818,0.9887800216674805
77.7966079711914,-9.0,-0.0006268807337619364,0.0003014392568729818,0.9887800216674805
77.7966079711914,-8.0,-0.0037212863098829985,0.00030208067619241774,0.9891499876976013
77.7966079711914,-7.0,-0.0017887772992253304,0.00030411800253205,0.9884499907493591
77.7966079711914,-6.0,-0.00538815651088953,0.0003053351247217506,0.9891999959945679
77.7966079711914,-5.0,-0.001813876791857183,0.0003166447568219155,0.9899299740791321
77.7966079711914,-4.0,-0.0037648191209882498,0.00032968755112960935,0.9896699786186218
77.7966079711914,-3.0,-0.013922746293246746,0.0003507896326482296,0.9908000230789185
77.7966079711914,-2.0,-0.008676830679178238,0.000363883504178375,0.9912099838256836
77.7966079711914,-1.0,-0.0063384356908500195,0.00036969935172237456,0.9906600117683411
77.7966079711914,0.0,-0.004723269958049059,0.0003778570971917361,0.991379976272583
77.7966079711914,1.0,-0.012446497566998005,0.00036958817509002984,0.991129994392395
77.7966079711914,2.0,0.00735674612224102,0.000358764169504866,0.9909700155258179
77.7966079711914,3.0,0.002273344434797764,0.00033890389022417367,0.9900599718093872
77.7966079711914,4.0,0.012455398216843605,0.000321562954923138,0.9895600080490112
77.7966079711914,5.0,0.005396468099206686,0.0003108505916316062,0.9894199967384338
77.7966079711914,6.0,-0.00033900811104103923,0.00030340265948325396,0.9887800216674805
77.7966079711914,7.0,0.0009540428291074932,0.0003021626907866448,0.9889799952507019
77.7966079711914,8.0,0.0018727948190644383,0.0003013979294337332,0.9882699847221375
77.7966079711914,9.0,0.003066240344196558,0.00030149167287163436,0.9887300133705139
77.7966079711914,10.0,0.002930162940174341,0.00030146646895445883,0.9887700080871582
82.62712097167969,-10.0,0.0013221690896898508,0.0003021684824489057,0.9884700179100037
82.62712097167969,-9.0,0.0013221690896898508,0.0003021684824489057,0.9884700179100037
82.62712097167969,-8.0,-0.0017722368938848376,0.00030283353407867253,0.9885200262069702
82.62712097167969,-7.0,0.0006476400885730982,0.00030480296118184924,0.9886900186538696
82.62712097167969,-6.0,-0.0030281133949756622,0.0003061337920371443,0.9893400073051453
82.62712097167969,-5.0,0.0005461671971715987,0.00031743684667162597,0.9892500042915344
82.62712097167969,-4.0,-0.0014047750737518072,0.00033051971695385873,0.989870011806488
82.62712097167969,-3.0,-0.011501115746796131,0.00035159412072971463,0.9906700253486633
82.62712097167969,-2.0,-0.006230581551790237,0.0003650938451755792,0.9914799928665161
82.62712097167969,-1.0,-0.0019313909579068422,0.00037131598219275475,0.9912599921226501
82.62712097167969,0.0,-0.0007666100864298642,0.0003809406189247966,0.9912700057029724
82.62712097167969,1.0,-0.008551424369215965,0.00037267489824444056,0.991100013256073
82.62712097167969,2.0,0.01155618391931057,0.0003620128845795989,0.9906899929046631
82.62712097167969,3.0,0.006472781300544739,0.00034228016738779843,0.9901999831199646
82.62712097167969,4.0,0.01660117879509926,0.00032484185067005455,0.9897900223731995
82.62712097167969,5.0,0.008834539912641048,0.00031368708005174994,0.9891200065612793
82.62712097167969,6.0,0.002227185061201453,0.0003052583197131753,0.9890599846839905
82.62712097167969,7.0,0.00352023565210402,0.0003039673320017755,0.9882400035858154
82.62712097167969,8.0,0.00443898793309927,0.00030319931101985276,0.9886599779129028
82.62712097167969,9.0,0.005632433574646711,0.00030333356698974967,0.9889199733734131
82.62712097167969,10.0,0.0054963561706244946,0.0003033050161320716,0.9887499809265137
87.45762634277344,-10.0,0.001652930281125009,0.00030268027330748737,0.9885600209236145
87.45762634277344,-9.0,0.001652930281125009,0.00030268027330748737,0.9885600209236145
87.45762634277344,-8.0,-0.0006676000775769353,0.00030353094916790724,0.989109992980957
87.45762634277344,-7.0,0.0017522770212963223,0.000305530964396894,0.9893100261688232
87.45762634277344,-6.0,-0.003357603447511792,0.00030758403590880334,0.989139974117279
87.45762634277344,-5.0,0.000134048837935552,0.0003187819675076753,0.989579975605011
87.45762634277344,-4.0,-0.0018168935785070062,0.0003319203096907586,0.9899600148200989
87.45762634277344,-3.0,-0.011994896456599236,0.00035306205973029137,0.9905300140380859
87.45762634277344,-2.0,-0.007291665766388178,0.00036646195803768933,0.9911699891090393
87.45762634277344,-1.0,-0.004139280878007412,0.0003728388692252338,0.9914199709892273
87.45762634277344,0.0,-0.003555797040462494,0.000382230500690639,0.991599977016449
87.45762634277344,1.0,-0.011473305523395538,0.0003740607644431293,0.9904900193214417
87.45762634277344,2.0,0.010708648711442947,0.00036198494490236044,0.9906700253486633
87.45762634277344,3.0,0.006281075533479452,0.0003423185262363404,0.9902099967002869
87.45762634277344,4.0,0.01640947349369526,0.0003248095454182476,0.9900400042533875
87.45762634277344,5.0,0.008875487372279167,0.00031370826764032245,0.9891800284385681
87.45762634277344,6.0,0.0022681336849927902,0.0003052600659430027,0.9891600012779236
87.45762634277344,7.0,0.003643812844529748,0.0003040819428861141,0.9883000254631042
87.45762634277344,8.0,0.00456256465986371,0.00030332128517329693,0.9886699914932251
87.45762634277344,9.0,0.005756010301411152,0.00030345606501214206,0.9888799786567688
87.45762634277344,10.0,0.005619932897388935,0.0003034263208974153,0.9887300133705139
92.28813934326172,-10.0,0.0022125153336673975,0.0003038609866052866,0.9886999726295471
92.28813934326172,-9.0,0.0022125153336673975,0.0003038609866052866,0.9886999726295471
92.28813934326172,-8.0,-0.00010801481403177604,0.0003047984791919589,0.9889600276947021
92.28813934326172,-7.0,0.0013129992876201868,0.00030693033477291465,0.9889199733734131
92.28813934326172,-6.0,-0.003456301521509886,0.0003093247360084206,0.9891899824142456
