with_wp,target,orientation,exclude_terminal_next,min_time,max_time,score_abs,start_season,end_season,n,mean_pred,empirical_win_rate,bias,brier,log_loss,ece,mce,calibration_intercept,calibration_slope
data/wp/shot_decision_states_2000_2024_rs_with_wp.csv.gz,next,home,True,,,,2020,2024,1064470,0.5553909168765497,0.5512715247963775,0.004119392080172202,0.16995005062285656,0.5000924452897336,0.00990765573434803,0.023345864795239257,-0.012441177831579883,0.9272245840962933
