time_left_game,score_diff_offense,tau_catboost,sign_catboost,tau_xgb,sign_xgb,tau_lgbm,sign_lgbm,positive_share,negative_share,neutral_share,agreement_ratio,is_unanimous,has_pos_neg_conflict,mean_tau,std_tau,majority_positive,majority_negative,majority_neutral,majority_sign
26.0,4.0,0.0021391739137470722,1,-0.0003289411251898855,-1,-0.00020406839030329138,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,0.0005353881327512985,0.0011351930594903764,False,True,False,-1
26.0,5.0,0.001697197207249701,1,-0.0018416362581774592,-1,0.00046786031452938914,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,0.00010780708786721031,0.0014669842804268412,True,False,False,1
26.0,6.0,-0.0009865383617579937,-1,-0.0016940374625846744,-1,0.0005250707035884261,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0007185017069180807,0.0009255603706394533,False,True,False,-1
26.0,7.0,-0.0010741431033238769,-1,-0.0026490031741559505,-1,0.00032278161961585283,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0011334548859546583,0.0012139507488066834,False,True,False,-1
26.0,8.0,-0.0008108813781291246,-1,-0.0026490031741559505,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0010812813270604238,0.0011851739717159803,False,True,False,-1
26.0,9.0,-0.0008108813781291246,-1,-0.0026490031741559505,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0010812813270604238,0.0011851739717159803,False,True,False,-1
26.0,10.0,-0.0011364449746906757,-1,-0.0026490031741559505,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0011898025259142742,0.0011702575747151976,False,True,False,-1
27.0,-10.0,0.007570607587695122,1,0.008607394061982632,1,0.006249941419810057,1,1.0,0.0,0.0,1.0,True,False,0.007475981023162603,0.0009647491487628736,True,False,False,1
27.0,-9.0,0.0047346060164272785,1,0.007479165215045214,1,0.005143874324858189,1,1.0,0.0,0.0,1.0,True,False,0.005785881852110227,0.0012089338408878538,True,False,False,1
27.0,-8.0,0.0011850552400574088,1,0.003963902126997709,1,0.0006576276500709355,1,1.0,0.0,0.0,1.0,True,False,0.001935528339042018,0.001450349413858381,True,False,False,1
27.0,-7.0,0.012368855066597462,1,0.013430281542241573,1,0.01058859284967184,1,1.0,0.0,0.0,1.0,True,False,0.012129243152836958,0.0011724217268206428,True,False,False,1
27.0,-6.0,0.008563709445297718,1,0.015531426295638084,1,0.013070106506347656,1,1.0,0.0,0.0,1.0,True,False,0.01238841408242782,0.002885110968085577,True,False,False,1
27.0,-5.0,0.005258745979517698,1,0.012880129739642143,1,0.0010099386563524604,1,1.0,0.0,0.0,1.0,True,False,0.006382938125170767,0.004910751135601254,True,False,False,1
27.0,-4.0,0.0009745709248818457,1,0.004989327397197485,1,0.007924839854240417,1,1.0,0.0,0.0,1.0,True,False,0.004629579392106582,0.0028488153699361835,True,False,False,1
27.0,-3.0,-0.0008588971104472876,-1,0.0047844466753304005,1,0.0031270741019397974,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,0.002350874555607637,0.002368360413579206,True,False,False,1
27.0,-2.0,0.002485251519829035,1,0.0055081406608223915,1,0.0024183497298508883,1,1.0,0.0,0.0,1.0,True,False,0.003470580636834105,0.001441031366971108,True,False,False,1
27.0,-1.0,0.00941516738384962,1,0.0045627118088305,1,0.007063180208206177,1,1.0,0.0,0.0,1.0,True,False,0.007013686466962099,0.001981315808530666,True,False,False,1
27.0,0.0,0.00029948659357614815,1,-0.0026556227821856737,-1,-0.0021829893812537193,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0015130418566210817,0.001296094163245841,False,True,False,-1
27.0,1.0,0.0001516951306257397,1,0.0007531873416155577,1,-0.0006140014156699181,-1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,9.696035219045977e-05,0.0005594927443614857,True,False,False,1
27.0,2.0,-0.0007417254964821041,-1,-0.0009496514103375375,-1,-0.00397728243842721,-1,0.0,1.0,0.0,1.0,True,False,-0.0018895531150822837,0.0014786860365605793,False,True,False,-1
27.0,3.0,-0.003850853769108653,-1,-0.003919484093785286,-1,-0.0038947046268731356,-1,0.0,1.0,0.0,1.0,True,False,-0.003888347496589025,2.837651840744244e-05,False,True,False,-1
27.0,4.0,0.002043763641268015,1,-0.00043035586713813245,-1,-0.00020406839030329138,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,0.0004697797946088637,0.0011168020915993497,False,True,False,-1
27.0,5.0,0.001775955781340599,1,-0.0019430496031418443,-1,0.00046786031452938914,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,0.00010025549757604797,0.0015403679730371413,True,False,False,1
27.0,6.0,-0.0009077797876670957,-1,-0.0017954523209482431,-1,0.0005250707035884261,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0007260538016756376,0.0009560247651393516,False,True,False,-1
27.0,7.0,-0.0009916702983900905,-1,-0.0027504179161041975,-1,0.00032278161961585283,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0011397688649594784,0.0012589913252686092,False,True,False,-1
27.0,8.0,-0.0007284085149876773,-1,-0.0027504179161041975,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0010875952866626903,0.0012373978993010114,False,True,False,-1
27.0,9.0,-0.0007284085149876773,-1,-0.0027504179161041975,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0010875952866626903,0.0012373978993010114,False,True,False,-1
27.0,10.0,-0.0010539720533415675,-1,-0.0027504179161041975,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0011961164661139871,0.0012152154170197995,False,True,False,-1
28.0,-10.0,0.007570607587695122,1,0.008607394061982632,1,0.007181167136877775,1,1.0,0.0,0.0,1.0,True,False,0.00778638959551851,0.0006019148426196366,True,False,False,1
28.0,-9.0,0.0047346060164272785,1,0.007479165215045214,1,0.006555527914315462,1,1.0,0.0,0.0,1.0,True,False,0.0062564330485959845,0.0011402469331112434,True,False,False,1
28.0,-8.0,0.0011850552400574088,1,0.003963902126997709,1,0.0011877737706527114,1,1.0,0.0,0.0,1.0,True,False,0.0021122437125692763,0.0013093206916552473,True,False,False,1
28.0,-7.0,0.012368855066597462,1,0.013430281542241573,1,0.010840261355042458,1,1.0,0.0,0.0,1.0,True,False,0.012213132654627165,0.001063089285907545,True,False,False,1
28.0,-6.0,0.008563709445297718,1,0.015531426295638084,1,0.013913195580244064,1,1.0,0.0,0.0,1.0,True,False,0.012669443773726622,0.0029774103338069723,True,False,False,1
28.0,-5.0,0.005258745979517698,1,0.012880129739642143,1,0.007304856088012457,1,1.0,0.0,0.0,1.0,True,False,0.0084812439357241,0.003220692356306314,True,False,False,1
28.0,-4.0,0.0009745709248818457,1,0.004989327397197485,1,0.010613366030156612,1,1.0,0.0,0.0,1.0,True,False,0.005525754784078647,0.0039532609768320225,True,False,False,1
28.0,-3.0,-0.0008588971104472876,-1,0.0047844466753304005,1,0.003955910447984934,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,0.002627153337622682,0.0024881089023423113,True,False,False,1
28.0,-2.0,0.002485251519829035,1,0.0055081406608223915,1,0.004275576211512089,1,1.0,0.0,0.0,1.0,True,False,0.004089656130721171,0.001241071955210458,True,False,False,1
28.0,-1.0,0.00941516738384962,1,0.0045627118088305,1,0.0075008319690823555,1,1.0,0.0,0.0,1.0,True,False,0.007159570387254159,0.001995649581348965,True,False,False,1
28.0,0.0,0.00029948659357614815,1,-0.0026556227821856737,-1,-0.0015476669650524855,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.001301267717887337,0.0012189345887376457,False,True,False,-1
28.0,1.0,0.0001516951306257397,1,0.0007531873416155577,1,2.1320845917216502e-05,1,1.0,0.0,0.0,1.0,True,False,0.0003087344393861713,0.00031875084340114105,True,False,False,1
28.0,2.0,-0.0007417254964821041,-1,-0.0009496514103375375,-1,-0.002804503543302417,-1,0.0,1.0,0.0,1.0,True,False,-0.0014986268167073529,0.0009272877349956822,False,True,False,-1
28.0,3.0,-0.003850853769108653,-1,-0.003919484093785286,-1,-0.0027734595350921154,-1,0.0,1.0,0.0,1.0,True,False,-0.0035145991326620183,0.0005248132732574911,False,True,False,-1
28.0,4.0,0.002043763641268015,1,-0.00043035586713813245,-1,0.0009171764249913394,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,0.0008435280663737407,0.0010113966897362836,True,False,False,1
28.0,5.0,0.001775955781340599,1,-0.0019430496031418443,-1,0.0008195852860808372,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,0.000217497154759864,0.0015768392120231191,True,False,False,1
28.0,6.0,-0.0009077797876670957,-1,-0.0017954523209482431,-1,0.0005250707035884261,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0007260538016756376,0.0009560247651393516,False,True,False,-1
28.0,7.0,-0.0009916702983900905,-1,-0.0027504179161041975,-1,0.00032278161961585283,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0011397688649594784,0.0012589913252686092,False,True,False,-1
28.0,8.0,-0.0007284085149876773,-1,-0.0027504179161041975,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0010875952866626903,0.0012373978993010114,False,True,False,-1
28.0,9.0,-0.0007284085149876773,-1,-0.0027504179161041975,-1,0.0002160405711038038,1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0010875952866626903,0.0012373978993010114,False,True,False,-1
