time_left_game,score_diff_offense,tau_catboost,sign_catboost,tau_xgb,sign_xgb,tau_lgbm,sign_lgbm,positive_share,negative_share,neutral_share,agreement_ratio,is_unanimous,has_pos_neg_conflict,mean_tau,std_tau,majority_positive,majority_negative,majority_neutral,majority_sign
86.25,7.0,-0.0004643849388230592,-1,-0.004308802075684071,-1,-0.001283058780245483,-1,0.0,1.0,0.0,1.0,True,False,-0.002018748598250871,0.0016534439637284869,False,True,False,-1
86.25,8.0,-0.0007746219052933156,-1,-0.004308802075684071,-1,-0.0015354121569544077,-1,0.0,1.0,0.0,1.0,True,False,-0.002206278712643931,0.0015188051928742869,False,True,False,-1
86.25,9.0,-0.0007746219052933156,-1,-0.004308802075684071,-1,-0.0015354121569544077,-1,0.0,1.0,0.0,1.0,True,False,-0.002206278712643931,0.0015188051928742869,False,True,False,-1
86.25,10.0,-0.0010915447492152452,-1,-0.004308802075684071,-1,-0.0015354121569544077,-1,0.0,1.0,0.0,1.0,True,False,-0.002311919660617908,0.00142358915037863,False,True,False,-1
97.5,-10.0,0.0034943397622555494,1,0.002287358045578003,1,0.0009557717712596059,1,1.0,0.0,0.0,1.0,True,False,0.0022458231930310526,0.0010367821112169996,True,False,False,1
97.5,-9.0,0.0017321138875558972,1,0.0014090909389778972,1,0.00010567684512352571,1,1.0,0.0,0.0,1.0,True,False,0.00108229389055244,0.0007030512529414115,True,False,False,1
97.5,-8.0,-0.0005775224999524653,-1,-0.0012079975567758083,-1,-0.0010427091037854552,-1,0.0,1.0,0.0,1.0,True,False,-0.0009427430535045763,0.0002669202224456699,False,True,False,-1
97.5,-7.0,0.004309669602662325,1,0.0059440708719193935,1,0.0035109883174300194,1,1.0,0.0,0.0,1.0,True,False,0.004588242930670579,0.0010126450525063328,True,False,False,1
97.5,-6.0,0.002865763381123543,1,0.0036200250033289194,1,0.002670085756108165,1,1.0,0.0,0.0,1.0,True,False,0.0030519580468535423,0.0004095505532591495,True,False,False,1
97.5,-5.0,0.003149444004520774,1,0.004342284984886646,1,0.0023163522128015757,1,1.0,0.0,0.0,1.0,True,False,0.003269360400736332,0.0008314188097515674,True,False,False,1
97.5,-4.0,0.001402266905643046,1,0.003523400519043207,1,0.0020399107597768307,1,1.0,0.0,0.0,1.0,True,False,0.0023218593948210278,0.000888603108283434,True,False,False,1
97.5,-3.0,0.001270823646336794,1,0.004669337999075651,1,0.0024166558869183064,1,1.0,0.0,0.0,1.0,True,False,0.0027856058441102505,0.0014117525762037662,True,False,False,1
97.5,-2.0,0.0011635981500148773,1,0.004669337999075651,1,0.0024166558869183064,1,1.0,0.0,0.0,1.0,True,False,0.002749864012002945,0.0014504766373598208,True,False,False,1
97.5,-1.0,0.001091054524295032,1,0.005293501075357199,1,0.0016467211535200477,1,1.0,0.0,0.0,1.0,True,False,0.002677092251057426,0.0018639362833555338,True,False,False,1
97.5,0.0,-0.001839343341998756,-1,0.000733489403501153,1,-0.0007207157323136926,-1,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,False,True,-0.0006088565569370985,0.0010533285148885884,False,True,False,-1
97.5,1.0,-0.0012121206382289529,-1,-0.001496936660259962,-1,-0.00093328912043944,-1,0.0,1.0,0.0,1.0,True,False,-0.0012141154729761183,0.00023011246787992334,False,True,False,-1
97.5,2.0,-0.003673164639621973,-1,-0.0011493434431031346,-1,-0.0009647289989516139,-1,0.0,1.0,0.0,1.0,True,False,-0.0019290790272255738,0.0012355556350008244,False,True,False,-1
97.5,3.0,-0.004728386178612709,-1,-0.004585164599120617,-1,-0.0027369579765945673,-1,0.0,1.0,0.0,1.0,True,False,-0.004016836251442631,0.0009068974230966787,False,True,False,-1
97.5,4.0,0.00023441870871465653,1,-0.001420046086423099,-1,0.0006869662320241332,1,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,False,True,-0.00016622038189476976,0.0009056338436753772,True,False,False,1
