time_left_game,score_diff,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree,n_in_cell,cell_count,cell_count_log1p,time_cell_width,cell_density,cell_density_log1p,shown_in_figure
52.5,5.0,-0.0008397092121109,-0.0008397092121109,-0.0003584423684515,-0.0023874079342931,0.0002267226664116,0.0011201586287932,0.3333333333333333,1,544,544,6.300785794663244,11.25,48.355555555555554,3.899050334124108,True
52.5,6.0,-0.0011249847254172,-0.0011249847254172,-0.00089741992997,-0.0023017972707748,-0.0001757369755068,0.0008827503976677,0.0,0,541,541,6.295266001439646,11.25,48.08888888888889,3.8936327136497972,True
52.5,7.0,-0.0018853506383796,-0.0018853506383796,-0.00098131026607,-0.0038753976114094,-0.0007993440376594,0.0014091352296637,0.0,0,487,487,6.1903154058531475,11.25,43.28888888888889,3.790733830442475,True
52.5,8.0,-0.0020728807430714,-0.0020728807430714,-0.0012915473198518,-0.0038753976114094,-0.001051697297953,0.0012783276324253,0.0,0,434,434,6.075346031088684,11.25,38.577777777777776,3.6782677935193417,True
52.5,9.0,-0.0020728807430714,-0.0020728807430714,-0.0012915473198518,-0.0038753976114094,-0.001051697297953,0.0012783276324253,0.0,0,412,412,6.023447592961033,11.25,36.62222222222222,3.6275948923628154,True
52.5,10.0,-0.0021785216716428,-0.0021785216716428,-0.001608470105566,-0.0038753976114094,-0.001051697297953,0.0012212125002208,0.0,0,380,380,5.942799375126701,11.25,33.77777777777778,3.548978613203934,True
63.75,-10.0,0.0042677620270599,0.0042677620270599,0.0054453825578093,0.0041338130831718,0.0032240904401987,0.0009117716847311,1.0,0,474,474,6.163314804034641,11.25,42.13333333333333,3.7642960933986904,True
63.75,-9.0,0.0028979267614583,0.0028979267614583,0.0036831574980169,0.0030035567469894,0.0020070660393685,0.000688325947412,1.0,0,532,532,6.278521424165844,11.25,47.28888888888889,3.87720149048611,True
63.75,-8.0,0.0008602445838429,0.0008602445838429,0.0013013434363529,-0.0002291900891577,0.0015085804043337,0.0007749785890705,0.6666666666666666,1,542,542,6.297109319933935,11.25,48.17777777777778,3.8954418502807298,True
63.75,-7.0,0.0061094206757843,0.0061094206757843,0.0073734279721975,0.0061646150425076,0.0047902190126478,0.0010553125747893,1.0,0,533,533,6.280395838960195,11.25,47.37777777777778,3.8790405714642278,True
63.75,-6.0,0.0058385677014787,0.0058385677014787,0.0062421578913927,0.0056684343144297,0.0056051108986139,0.000286549873255,1.0,0,586,586,6.375024819828097,11.25,52.08888888888889,3.97196765755549,True
63.75,-5.0,0.0074021522887051,0.0074021522887051,0.0062586963176727,0.0102108614519238,0.0057368990965187,0.0019974489493122,1.0,0,655,655,6.486160788944089,11.25,58.22222222222222,4.081296846829625,True
63.75,-4.0,0.0062719870669146,0.0062719870669146,0.0049758604727685,0.0098352264612913,0.004004874266684,0.0025505829123725,1.0,0,603,603,6.403574197934815,11.25,53.6,4.000033882750859,True
63.75,-3.0,0.0069482180600365,0.0069482180600365,0.0054877144284546,0.0104871448129415,0.0048697949387133,0.0025150822446155,1.0,0,690,690,6.53813982376767,11.25,61.333333333333336,4.132496328186477,True
63.75,-2.0,0.0069124757622679,0.0069124757622679,0.0053804875351488,0.0104871448129415,0.0048697949387133,0.0025362565391269,1.0,0,686,686,6.532334292222349,11.25,60.977777777777774,4.126775897857169,True
63.75,-1.0,0.0072529648120204,0.0072529648120204,0.0064648753032088,0.0111113339662551,0.0041826851665973,0.0028829796337208,1.0,0,668,668,6.505784060128229,11.25,59.37777777777778,4.100621119656028,True
63.75,0.0,0.0020384836388984,0.0020384836388984,-0.0001955749030457,0.0050446726381778,0.0012663531815633,0.0022078930613722,0.6666666666666666,1,726,726,6.588926477533519,11.25,64.53333333333333,4.182558919044957,True
63.75,1.0,0.0001955937865811,0.0001955937865811,-0.0006111476686783,0.0026531829498708,-0.0014552539214491,0.0017716164395133,0.3333333333333333,1,661,661,6.495265555937008,11.25,58.75555555555555,4.090262166498545,True
63.75,2.0,-0.0018113960589592,-0.0018113960589592,-0.0032131939660757,-0.0014983251458033,-0.0007226690649986,0.0010405731171553,0.0,0,649,649,6.476972362889683,11.25,57.68888888888889,4.072250422526812,True
63.75,3.0,-0.003989413458233,-0.003989413458233,-0.0050549409352242,-0.0043452968820929,-0.0025680025573819,0.0010460100006946,0.0,0,648,648,6.47543271670409,11.25,57.6,4.070734696582967,True
