time_left_game,score_diff,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree,n_in_cell,cell_count,cell_count_log1p,time_cell_width,cell_density,cell_density_log1p,shown_in_figure
0.0,0.0,-0.0234444333861271,-0.0234444333861271,-0.0210822019726037,-0.0289804972708225,-0.0202706009149551,0.0039285855445071,0.0,0,1476,1476,7.29776828253138,0.5,2952.0,7.990576881743923,True
0.0,1.0,-0.0189153266449769,-0.0189153266449769,-0.0171188544481992,-0.0210881661623716,-0.0185389593243598,0.0016421729793351,0.0,0,5,5,1.791759469228055,0.5,10.0,2.3978952727983707,False
0.0,2.0,-0.0082638047945996,-0.0082638047945996,-0.0079859690740704,-0.0076856766827404,-0.0091197686269879,0.0006175486171632,0.0,0,16,16,2.833213344056216,0.5,32.0,3.4965075614664802,False
0.0,3.0,-0.0043230038912345,-0.0043230038912345,0.0013743957970291,-0.0066829435527324,-0.0076604639180004,0.0040483872444879,0.3333333333333333,1,13,13,2.639057329615259,0.5,26.0,3.295836866004329,False
0.0,4.0,-0.0012610117749621,-0.0012610117749621,0.0041546551510691,-0.0038879576604813,-0.0040497328154742,0.0038300242810784,0.3333333333333333,1,12,12,2.5649493574615367,0.5,24.0,3.2188758248682006,False
0.0,5.0,-0.001333296764642,-0.001333296764642,0.0048504560254514,-0.0052267531864345,-0.0036235931329429,0.0044212840869306,0.3333333333333333,1,15,15,2.772588722239781,0.5,30.0,3.4339872044851463,False
0.0,6.0,1.1437417318423588e-06,1.1437417318423588e-06,0.0088009499013423,-0.0052311359904706,-0.0035663826856762,0.0062594085038175,0.3333333333333333,1,4,4,1.6094379124341003,0.5,8.0,2.1972245773362196,False
0.0,7.0,-0.0004841595267256,-0.0004841595267256,0.0085022887215018,-0.0061860955320298,-0.0037686717696487,0.0064305610693667,0.3333333333333333,1,10,10,2.3978952727983707,0.5,20.0,3.044522437723423,False
0.0,8.0,-0.0009333599979678,-0.0009333599979678,0.0072614285163581,-0.0061860955320298,-0.0038754129782319,0.0058708734479066,0.3333333333333333,1,5,5,1.791759469228055,0.5,10.0,2.3978952727983707,False
0.0,9.0,-0.0009333599979678,-0.0009333599979678,0.0072614285163581,-0.0061860955320298,-0.0038754129782319,0.0058708734479066,0.3333333333333333,1,10,10,2.3978952727983707,0.5,20.0,3.044522437723423,False
0.0,10.0,-0.0009648096747696,-0.0009648096747696,0.0071670794859528,-0.0061860955320298,-0.0038754129782319,0.0058269791749421,0.3333333333333333,1,18,18,2.9444389791664403,0.5,36.0,3.6109179126442243,False
1.0,-10.0,-0.0008678605469564,-0.0008678605469564,0.0034187228884547,-0.0034901634790003,-0.0025321410503238,0.0030562013355382,0.3333333333333333,1,44,44,3.8066624897703196,1.0,44.0,3.8066624897703196,False
1.0,-9.0,-0.002693230380828,-0.002693230380828,-7.905303937150165e-05,-0.0046184016391634,-0.003382236463949,0.0019161538672632,0.0,0,78,78,4.3694478524670215,1.0,78.0,4.3694478524670215,True
1.0,-8.0,-0.0024738315648088,-0.0024738315648088,0.0016472998540848,-0.0069077727384865,-0.0021610218100249,0.0034995908544721,0.3333333333333333,1,114,114,4.74493212836325,1.0,114.0,4.74493212836325,True
1.0,-7.0,-0.0017613306796799,-0.0017613306796799,-0.0002882141852751,-0.0032276948913931,-0.0017680829623714,0.0012000474713947,0.0,0,154,154,5.043425116919247,1.0,154.0,5.043425116919247,True
1.0,-6.0,-0.0019263714396705,-0.0019263714396705,-0.000522569171153,-0.0039216522127389,-0.0013348929351195,0.0014493277745007,0.0,0,224,224,5.41610040220442,1.0,224.0,5.41610040220442,True
1.0,-5.0,-0.0052847093126426,-0.0052847093126426,-0.0025567163247615,-0.0087221711874008,-0.0045752404257655,0.0025665434591937,0.0,0,269,269,5.598421958998375,1.0,269.0,5.598421958998375,True
1.0,-4.0,-0.0096181846844653,-0.0096181846844653,-0.007207806687802,-0.0085787298157811,-0.0130680175498127,0.0025027808073994,0.0,0,314,314,5.752572638825633,1.0,314.0,5.752572638825633,True
