time_left_game,score_diff,cell_count,cell_count_log1p,time_cell_width,cell_density,cell_density_log1p
1.0,-1.0,250,5.5254529391317835,1.0,250.0,5.5254529391317835
1.0,0.0,553,6.317164686747284,1.0,553.0,6.317164686747284
1.0,1.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
1.0,2.0,5,1.791759469228055,1.0,5.0,1.791759469228055
1.0,3.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
1.0,4.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
1.0,5.0,8,2.1972245773362196,1.0,8.0,2.1972245773362196
1.0,6.0,8,2.1972245773362196,1.0,8.0,2.1972245773362196
1.0,7.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
1.0,8.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
1.0,9.0,16,2.833213344056216,1.0,16.0,2.833213344056216
1.0,10.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
2.0,-10.0,49,3.912023005428146,1.0,49.0,3.912023005428146
2.0,-9.0,82,4.418840607796598,1.0,82.0,4.418840607796598
2.0,-8.0,114,4.74493212836325,1.0,114.0,4.74493212836325
2.0,-7.0,137,4.927253685157205,1.0,137.0,4.927253685157205
2.0,-6.0,176,5.176149732573829,1.0,176.0,5.176149732573829
2.0,-5.0,243,5.497168225293202,1.0,243.0,5.497168225293202
2.0,-4.0,245,5.5053315359323625,1.0,245.0,5.5053315359323625
2.0,-3.0,267,5.5909869805108565,1.0,267.0,5.5909869805108565
2.0,-2.0,219,5.393627546352361,1.0,219.0,5.393627546352361
2.0,-1.0,164,5.10594547390058,1.0,164.0,5.10594547390058
2.0,0.0,213,5.365976015021851,1.0,213.0,5.365976015021851
2.0,1.0,5,1.791759469228055,1.0,5.0,1.791759469228055
2.0,2.0,5,1.791759469228055,1.0,5.0,1.791759469228055
2.0,3.0,9,2.302585092994046,1.0,9.0,2.302585092994046
2.0,4.0,2,1.0986122886681096,1.0,2.0,1.0986122886681096
2.0,5.0,3,1.3862943611198906,1.0,3.0,1.3862943611198906
2.0,6.0,1,0.6931471805599453,1.0,1.0,0.6931471805599453
2.0,7.0,5,1.791759469228055,1.0,5.0,1.791759469228055
2.0,8.0,11,2.4849066497880004,1.0,11.0,2.4849066497880004
2.0,9.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
2.0,10.0,8,2.1972245773362196,1.0,8.0,2.1972245773362196
3.0,-10.0,53,3.9889840465642745,1.0,53.0,3.9889840465642745
3.0,-9.0,70,4.2626798770413155,1.0,70.0,4.2626798770413155
3.0,-8.0,103,4.6443908991413725,1.0,103.0,4.6443908991413725
3.0,-7.0,136,4.919980925828125,1.0,136.0,4.919980925828125
3.0,-6.0,154,5.043425116919247,1.0,154.0,5.043425116919247
3.0,-5.0,215,5.375278407684165,1.0,215.0,5.375278407684165
3.0,-4.0,216,5.37989735354046,1.0,216.0,5.37989735354046
3.0,-3.0,244,5.501258210544727,1.0,244.0,5.501258210544727
3.0,-2.0,177,5.181783550292085,1.0,177.0,5.181783550292085
3.0,-1.0,167,5.123963979403259,1.0,167.0,5.123963979403259
3.0,0.0,183,5.214935757608986,1.0,183.0,5.214935757608986
3.0,1.0,15,2.772588722239781,1.0,15.0,2.772588722239781
3.0,2.0,19,2.995732273553991,1.0,19.0,2.995732273553991
3.0,3.0,12,2.5649493574615367,1.0,12.0,2.5649493574615367
3.0,4.0,14,2.70805020110221,1.0,14.0,2.70805020110221
3.0,5.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
3.0,6.0,1,0.6931471805599453,1.0,1.0,0.6931471805599453
3.0,7.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
3.0,8.0,11,2.4849066497880004,1.0,11.0,2.4849066497880004
3.0,9.0,13,2.639057329615259,1.0,13.0,2.639057329615259
3.0,10.0,12,2.5649493574615367,1.0,12.0,2.5649493574615367
4.0,-10.0,53,3.9889840465642745,1.0,53.0,3.9889840465642745
4.0,-9.0,71,4.276666119016055,1.0,71.0,4.276666119016055
4.0,-8.0,104,4.653960350157523,1.0,104.0,4.653960350157523
4.0,-7.0,144,4.976733742420574,1.0,144.0,4.976733742420574
4.0,-6.0,166,5.117993812416755,1.0,166.0,5.117993812416755
4.0,-5.0,178,5.187385805840755,1.0,178.0,5.187385805840755
4.0,-4.0,220,5.3981627015177525,1.0,220.0,5.3981627015177525
4.0,-3.0,180,5.198497031265826,1.0,180.0,5.198497031265826
4.0,-2.0,172,5.153291594497779,1.0,172.0,5.153291594497779
4.0,-1.0,123,4.820281565605037,1.0,123.0,4.820281565605037
4.0,0.0,100,4.61512051684126,1.0,100.0,4.61512051684126
4.0,1.0,29,3.4011973816621555,1.0,29.0,3.4011973816621555
4.0,2.0,18,2.9444389791664403,1.0,18.0,2.9444389791664403
4.0,3.0,23,3.1780538303479458,1.0,23.0,3.1780538303479458
4.0,4.0,10,2.3978952727983707,1.0,10.0,2.3978952727983707
4.0,5.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
4.0,6.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
4.0,7.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
4.0,8.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
4.0,9.0,24,3.2188758248682006,1.0,24.0,3.2188758248682006
4.0,10.0,12,2.5649493574615367,1.0,12.0,2.5649493574615367
5.0,-10.0,41,3.7376696182833684,1.0,41.0,3.7376696182833684
5.0,-9.0,82,4.418840607796598,1.0,82.0,4.418840607796598
5.0,-8.0,121,4.804021044733257,1.0,121.0,4.804021044733257
5.0,-7.0,147,4.997212273764115,1.0,147.0,4.997212273764115
5.0,-6.0,156,5.056245805348308,1.0,156.0,5.056245805348308
5.0,-5.0,191,5.2574953720277815,1.0,191.0,5.2574953720277815
5.0,-4.0,201,5.308267697401205,1.0,201.0,5.308267697401205
5.0,-3.0,200,5.303304908059076,1.0,200.0,5.303304908059076
5.0,-2.0,156,5.056245805348308,1.0,156.0,5.056245805348308
5.0,-1.0,114,4.74493212836325,1.0,114.0,4.74493212836325
5.0,0.0,79,4.382026634673881,1.0,79.0,4.382026634673881
5.0,1.0,42,3.7612001156935624,1.0,42.0,3.7612001156935624
5.0,2.0,35,3.58351893845611,1.0,35.0,3.58351893845611
5.0,3.0,30,3.4339872044851463,1.0,30.0,3.4339872044851463
5.0,4.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
5.0,5.0,10,2.3978952727983707,1.0,10.0,2.3978952727983707
5.0,6.0,5,1.791759469228055,1.0,5.0,1.791759469228055
5.0,7.0,11,2.4849066497880004,1.0,11.0,2.4849066497880004
5.0,8.0,10,2.3978952727983707,1.0,10.0,2.3978952727983707
5.0,9.0,21,3.091042453358316,1.0,21.0,3.091042453358316
5.0,10.0,18,2.9444389791664403,1.0,18.0,2.9444389791664403
6.0,-10.0,59,4.0943445622221,1.0,59.0,4.0943445622221
6.0,-9.0,93,4.543294782270004,1.0,93.0,4.543294782270004
6.0,-8.0,99,4.605170185988092,1.0,99.0,4.605170185988092
6.0,-7.0,129,4.867534450455582,1.0,129.0,4.867534450455582
6.0,-6.0,162,5.093750200806762,1.0,162.0,5.093750200806762
6.0,-5.0,189,5.247024072160486,1.0,189.0,5.247024072160486
6.0,-4.0,217,5.384495062789089,1.0,217.0,5.384495062789089
6.0,-3.0,181,5.204006687076795,1.0,181.0,5.204006687076795
6.0,-2.0,119,4.787491742782046,1.0,119.0,4.787491742782046
6.0,-1.0,113,4.736198448394496,1.0,113.0,4.736198448394496
6.0,0.0,83,4.430816798843313,1.0,83.0,4.430816798843313
6.0,1.0,39,3.6888794541139363,1.0,39.0,3.6888794541139363
6.0,2.0,50,3.9318256327243257,1.0,50.0,3.9318256327243257
6.0,3.0,26,3.295836866004329,1.0,26.0,3.295836866004329
6.0,4.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
6.0,5.0,1,0.6931471805599453,1.0,1.0,0.6931471805599453
6.0,6.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
6.0,7.0,9,2.302585092994046,1.0,9.0,2.302585092994046
6.0,8.0,16,2.833213344056216,1.0,16.0,2.833213344056216
6.0,9.0,17,2.8903717578961645,1.0,17.0,2.8903717578961645
6.0,10.0,31,3.4657359027997265,1.0,31.0,3.4657359027997265
7.0,-10.0,61,4.127134385045092,1.0,61.0,4.127134385045092
7.0,-9.0,82,4.418840607796598,1.0,82.0,4.418840607796598
7.0,-8.0,116,4.762173934797756,1.0,116.0,4.762173934797756
7.0,-7.0,135,4.912654885736052,1.0,135.0,4.912654885736052
7.0,-6.0,171,5.147494476813453,1.0,171.0,5.147494476813453
7.0,-5.0,185,5.225746673713202,1.0,185.0,5.225746673713202
7.0,-4.0,207,5.337538079701318,1.0,207.0,5.337538079701318
7.0,-3.0,175,5.170483995038151,1.0,175.0,5.170483995038151
7.0,-2.0,129,4.867534450455582,1.0,129.0,4.867534450455582
7.0,-1.0,105,4.663439094112067,1.0,105.0,4.663439094112067
7.0,0.0,65,4.189654742026425,1.0,65.0,4.189654742026425
7.0,1.0,48,3.8918202981106265,1.0,48.0,3.8918202981106265
7.0,2.0,44,3.8066624897703196,1.0,44.0,3.8066624897703196
7.0,3.0,44,3.8066624897703196,1.0,44.0,3.8066624897703196
7.0,4.0,9,2.302585092994046,1.0,9.0,2.302585092994046
7.0,5.0,4,1.6094379124341003,1.0,4.0,1.6094379124341003
7.0,6.0,6,1.9459101490553132,1.0,6.0,1.9459101490553132
7.0,7.0,7,2.0794415416798357,1.0,7.0,2.0794415416798357
7.0,8.0,13,2.639057329615259,1.0,13.0,2.639057329615259
7.0,9.0,14,2.70805020110221,1.0,14.0,2.70805020110221
7.0,10.0,23,3.1780538303479458,1.0,23.0,3.1780538303479458
8.0,-10.0,69,4.248495242049359,1.0,69.0,4.248495242049359
8.0,-9.0,92,4.532599493153256,1.0,92.0,4.532599493153256
8.0,-8.0,111,4.718498871295094,1.0,111.0,4.718498871295094
8.0,-7.0,148,5.003946305945459,1.0,148.0,5.003946305945459
8.0,-6.0,148,5.003946305945459,1.0,148.0,5.003946305945459
