with_wp,target,orientation,exclude_terminal_next,min_time,max_time,score_abs,start_season,end_season,n,mean_pred,empirical_win_rate,bias,brier,log_loss,ece,mce,calibration_intercept,calibration_slope
data/wp/shot_decision_states_2000_2024_rs_with_wp_late45_surface.csv.gz,next,offense,True,,45.0,7.0,,,48875,0.36787949304325995,0.33049616368286444,0.03738332936039551,0.1119629651870952,0.36109817551090817,0.04547131223455795,0.21420376538448416,-0.38434631434070354,0.886619860943588
