time_left_game,score_diff,tau_catboost,tau_xgb,tau_lgbm,tau_mean_ensemble,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree
142.5,-3.0,0.0025647981092333794,0.006245192140340805,0.0039673494175076485,0.004259113222360611,0.0015166123750911657,1.0,0
142.5,-2.0,0.0018622569041326642,0.006245192140340805,0.0038048538845032454,0.0039707676429922385,0.0017931677468734275,1.0,0
142.5,-1.0,0.0019032484851777554,0.005085824057459831,0.0029177323449403048,0.0033022682958592973,0.0013274280247866613,1.0,0
142.5,0.0,0.00022797637211624533,0.002570162061601877,-0.00023232291277963668,0.0008552718403128287,0.0012270846782037271,0.6666666666666666,1
142.5,1.0,-0.0005256590084172785,0.00043787952745333314,-0.000870228570420295,-0.00031933601712808013,0.0005536024936610097,0.3333333333333333,1
142.5,2.0,-0.0017019937513396144,-0.0006608028197661042,-0.0002513983054086566,-0.0008713982921714584,0.0006106388057802715,0.0,0
142.5,3.0,-0.0029719823505729437,-0.0018859178526327014,-0.0012582443887367845,-0.0020387148639808097,0.0007079240286298494,0.0,0
142.5,4.0,0.00014644231123384088,0.0009163101785816252,0.0006555656436830759,0.0005727727111661807,0.0003197031284902884,1.0,0
142.5,5.0,0.0003783265710808337,0.0004816347500309348,0.0006541550392284989,0.0005047054534467558,0.00011378204010958109,1.0,0
142.5,6.0,-0.0002346080436836928,9.2104404757265e-05,2.645323911565356e-05,-3.868346660359142e-05,0.00014110834800615217,0.6666666666666666,1
142.5,7.0,-0.00031849846709519625,-0.0014814886962994933,-0.0005971539067104459,-0.0007990470233683785,0.0004957870451592135,0.0,0
142.5,8.0,-0.0005600549629889429,-0.0014814886962994933,-0.0010231902124360204,-0.0010215779572414856,0.0003761754738999375,0.0,0
142.5,9.0,-0.0005600549629889429,-0.0014814886962994933,-0.0010231902124360204,-0.0010215779572414856,0.0003761754738999375,0.0,0
142.5,10.0,-0.0008769776322878897,-0.0014814886962994933,-0.0010231902124360204,-0.001127218847007801,0.0002575200629546652,0.0,0
153.75,-10.0,0.004114944022148848,0.0024987610522657633,0.0016563053941354156,0.002756670156183342,0.001020167896378702,1.0,0
153.75,-9.0,0.0023527180310338736,0.0016204931307584047,0.0008062103297561407,0.0015931404971828063,0.0006316553081391121,1.0,0
153.75,-8.0,0.0006079201120883226,-0.0006336942897178233,-0.00043908963561989367,-0.00015495460441646477,0.0005452529184765779,0.3333333333333333,1
153.75,-7.0,0.005673334933817387,0.005694331601262093,0.004141401033848524,0.005169689189642668,0.0007271600527718945,1.0,0
153.75,-6.0,0.004299172665923834,0.0032977762166410685,0.0027143917977809906,0.0034371135601152978,0.0006544431584549507,1.0,0
