window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,135,150,142.5,5,-0.00045078532128702546,-0.00045078532128702546,-0.002543725053561799,-0.0006043918226058969,0.0017957609123066191,0.0008359096,7.343739e-05,0.0020987955,0.0028126263484527796,0.7142857142857143,84,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,135,150,142.5,6,-0.003977084552310005,-0.003977084552310005,-0.008120343397687933,-0.0028893616741313684,-0.0009215485851107127,-0.0022404622,-0.0029626733,-0.001440373,0.0028722588426587786,0.9101123595505618,89,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,135,150,142.5,7,-0.004109211059620387,-0.004109211059620387,-0.006972849219434948,-0.0027837167806249686,-0.0025710671788012453,-0.0016074409,-0.0028222997,-0.0035887938,0.003355224198195599,0.924731182795699,62,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,135,150,142.5,8,-0.004906814697921703,-0.004906814697921703,-0.007956597883525426,-0.003728689533335125,-0.0030351566769045574,-0.0021501312,-0.004077914,-0.0041932487,0.002963876494087993,0.9451476793248946,79,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,135,150,142.5,9,-0.004926548805215124,-0.004926548805215124,-0.008403388600182837,-0.003755999895922421,-0.002620257919540112,-0.0023966057,-0.0041142027,-0.0036528625,0.0023949615836098355,0.9607843137254901,68,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,135,150,142.5,10,-0.005435639602201123,-0.005435639602201123,-0.0101141482370575,-0.0036433582622238496,-0.0025494123073220177,-0.0033403556,-0.003964532,-0.0035605894,0.0031982972090344626,0.9491525423728814,59,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-10,0.0008156740232588542,0.0008156740232588542,0.0014459471455564974,-0.000541143197825832,0.0015422181220458972,0.003036834,0.00015747781,0.0017685677,0.002832573694197062,0.780952380952381,70,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-9,0.0006281431573008113,0.0006281431573008113,0.0012662289239223092,-3.469893663307544e-05,0.0006528994846132,0.0029376915,0.0008304061,0.0006102719,0.003501267559756365,0.75,72,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-8,-0.0028137637683580212,-0.0028137637683580212,-0.0054251742996573905,-0.002965666348800835,-5.045065661583806e-05,-0.00075365754,-0.0030640617,-0.00030580876,0.0038901439722472935,0.7777777777777777,75,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-7,0.005289147301913107,0.005289147301913107,0.006066797479822531,0.005541468026031303,0.004259176399885487,0.0055859513,0.008239633,0.0053072786,0.0020583640419046313,0.9682051282051283,325,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-6,0.004094127644553766,0.004094127644553766,0.001531844728082037,0.006096337788665548,0.004654200416913712,0.0030842198,0.008976906,0.005821779,0.0038801586774755183,0.8464912280701754,76,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-5,0.005049668252821223,0.005049668252821223,0.002676911039766508,0.007487349213243579,0.004984744505453583,0.0037159019,0.010825186,0.006252297,0.004806393148758378,0.8623188405797101,92,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-4,0.0066187752383201895,0.0066187752383201895,0.00702729352263987,0.007685955083753358,0.005143077108567341,0.006115814,0.01108908,0.006458518,0.004559754591425651,0.9015873015873016,105,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-3,0.0071141477239345784,0.0071141477239345784,0.006259493662698858,0.008408956333728873,0.006673993175376005,0.0056922534,0.012049755,0.008452465,0.004482057972733832,0.9143730886850153,109,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-2,0.007239762160302194,0.007239762160302194,0.007024384670683641,0.008966828523381475,0.005728073286841464,0.0061142095,0.012791017,0.0072204485,0.005497187092836861,0.8880407124681934,131,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,-1,0.008150149616278213,0.008150149616278213,0.009826359063486,0.007724659603301634,0.006899430182047007,0.007659934,0.011140508,0.008746086,0.004963893907162763,0.928,125,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,0,-0.0013793141841464485,-0.0013793141841464485,-0.004526145159337513,0.0013372956564165887,-0.0009490930495184211,-0.00025770327,0.0026534183,-0.0014762484,0.005070143076859206,0.7972222222222222,120,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,1,0.001258607155479395,0.001258607155479395,-0.0013583109170960444,0.003098110531721441,0.002036021851812788,0.0014898498,0.004993068,0.002411724,0.003898507031613181,0.8173076923076923,104,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,2,-0.0024822662507805186,-0.0024822662507805186,-0.007065823548598601,-0.0007280625254752787,0.0003470873217323232,-0.0016587307,-9.0887734e-05,0.00021196586,0.00303273198703,0.7961165048543689,103,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,3,-0.005257779675369707,-0.005257779675369707,-0.010923933119599768,-0.003030276112440243,-0.0018191297940691102,-0.0037870777,-0.0031499108,-0.0026094306,0.0029188520718050953,0.9285714285714286,98,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,4,9.98838916249018e-05,9.98838916249018e-05,-0.0035532870837985888,0.0014358701679994341,0.0024170685906738597,0.00027897922,0.0027843972,0.0029080196,0.002991807200182155,0.8076923076923077,78,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,5,-0.0005451314562282584,-0.0005451314562282584,-0.0032162733228870283,-0.0005947837253675906,0.002175662679569843,0.0004648947,8.620397e-05,0.0025935997,0.0029407151583655455,0.7028112449799196,83,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,6,-0.003013414200778889,-0.003013414200778889,-0.00537753861931135,-0.002984828323021233,-0.0006778756600040834,-0.0007273791,-0.003089523,-0.0011230004,0.002954110387514182,0.8487972508591065,97,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,7,-0.003940195919966146,-0.003940195919966146,-0.0063860459490519056,-0.0029740065660587463,-0.0024605352447877875,-0.0012837277,-0.0030751436,-0.0034448311,0.0028601704453585,0.9367816091954023,58,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,8,-0.004410900537433467,-0.004410900537433467,-0.006502211117530153,-0.003993770260554376,-0.0027367202342158743,-0.0013478108,-0.0044301357,-0.003804549,0.002611938910917493,0.9411764705882353,85,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,9,-0.0044615537302416,-0.0044615537302416,-0.007299006823789327,-0.0037256242741402074,-0.0023600300927952645,-0.0017873675,-0.0040738415,-0.003313928,0.0025964279849488387,0.9452054794520548,73,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,150,165,157.5,10,-0.004640651626583996,-0.004640651626583996,-0.007800414283601765,-0.003876057343087734,-0.002245483253062489,-0.0020639717,-0.0042737266,-0.0031647359,0.002445027968846194,0.9513888888888888,48,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-10,0.0018779777217814164,0.0018779777217814164,0.003775680666874061,0.0004893805270402676,0.001368871971429921,0.004322044,0.0015267669,0.0015427925,0.003283723558342729,0.7934272300469483,71,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-9,0.0005397943115579319,0.0005397943115579319,0.0003176049115901798,5.4196997196202593e-05,0.001247581025887413,0.0024143779,0.0009485249,0.0013848167,0.002405147287372219,0.7214611872146118,73,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-8,-0.002056828637781643,-0.002056828637781643,-0.003951460618727379,-0.0024558498405585685,0.00023682454594101815,5.93246e-05,-0.0023866526,6.835375e-05,0.00346229691828533,0.751054852320675,79,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-7,0.003647060762979184,0.003647060762979184,0.0017035698204372442,0.005081341049428217,0.00415627141907209,0.0031789527,0.007628248,0.0051732496,0.0033370938643516534,0.8127340823970037,89,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-6,0.004214467708995008,0.004214467708995008,0.002640242571292622,0.005194841761027536,0.004808318794664865,0.0036956735,0.0077790604,0.006022511,0.0038379078501363127,0.8640350877192983,76,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-5,0.00620181253325305,0.00620181253325305,0.004072215448457823,0.007473691790405784,0.007059530360895544,0.004485629,0.01080704,0.008954609,0.0036969051508845643,0.8853046594982078,93,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-4,0.008668624306040549,0.008668624306040549,0.00993080487046946,0.007663477260952168,0.00841159078670002,0.007717552,0.011059213,0.010715604,0.0036136865102240007,0.9618055555555555,96,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-3,0.007726512307514268,0.007726512307514268,0.0066411813821603514,0.007865773927184566,0.008672581613197885,0.0059028133,0.011328011,0.011055533,0.004337835905829934,0.9117647058823529,102,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-2,0.0075542596585525005,0.0075542596585525005,0.006074971273725545,0.008187417268254199,0.008400390433677758,0.0055904607,0.011755389,0.010701016,0.00488530789656697,0.917989417989418,126,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,-1,0.010783419568635395,0.010783419568635395,0.015155928849059093,0.007605080539054937,0.009589249317792157,0.01060002,0.010981619,0.012249449,0.004943108423622203,0.9635416666666666,128,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,0,0.001627365906440211,0.001627365906440211,0.0012246330606012583,0.0018478892906767389,0.0018095753680426362,0.002914745,0.0033318598,0.0021167882,0.004661535282693191,0.8166666666666667,120,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,1,0.0017086686920404148,0.0017086686920404148,-0.002617722015980374,0.0038849821231763553,0.0038587459689252627,0.00079508877,0.0060386085,0.004785737,0.003608456165251126,0.8194444444444445,96,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,2,-0.0023186509519099283,-0.0023186509519099283,-0.007163736968444904,5.135443102313132e-05,0.00015642968169198753,-0.001712745,0.00094474794,-3.63568e-05,0.0038583923478620707,0.7585034013605442,98,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,3,-0.004521274981750583,-0.004521274981750583,-0.00932846534774088,-0.002751107587726003,-0.0014842520097848666,-0.0029069292,-0.0027789709,-0.002173268,0.0027611079632218756,0.9233038348082595,113,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,4,0.0001594725016035588,0.0001594725016035588,-0.0034387546383717453,0.001657281942023693,0.002259890201158728,0.00034216166,0.0030785939,0.002703302,0.00313745605009476,0.7951807228915663,83,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,5,-9.269008076584576e-05,-9.269008076584576e-05,-0.0027147870943913083,-0.0001786730067181621,0.002615389858811933,0.00074154226,0.0006391033,0.0031663238,0.0023924743638198786,0.7127659574468085,94,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,6,-0.0030441767179326994,-0.0030441767179326994,-0.005675210054308827,-0.002920976209750497,-0.0005363438897387736,-0.00089159113,-0.0030046806,-0.000938662,0.0025952552267601197,0.8484848484848484,77,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,7,-0.004512816964586198,-0.004512816964586198,-0.008304039530017902,-0.0028744731620812766,-0.0023599382016594147,-0.0023417992,-0.0029428904,-0.003313808,0.002759553396723808,0.9532163742690059,57,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,8,-0.004631636569587772,-0.004631636569587772,-0.007714040682683475,-0.0036512849822865306,-0.0025295840437933093,-0.0020163232,-0.003975065,-0.003534764,0.003033629435498903,0.9238095238095239,70,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,9,-0.00507145868847264,-0.00507145868847264,-0.008915393233800103,-0.0037274754543123786,-0.0025715073773054384,-0.0026790558,-0.004076301,-0.003589367,0.002734158623351298,0.9583333333333334,64,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,165,180,172.5,10,-0.005402368817502676,-0.005402368817502676,-0.01023859967763022,-0.0035942729167724014,-0.0023742338581054082,-0.00340901,-0.003899311,-0.0033324275,0.002560978082449248,0.9726775956284154,61,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-10,0.0017103086477992372,0.0017103086477992372,0.002904747486216677,-0.0002983069785828956,0.0025244854357639305,0.0038415892,0.00048014187,0.003047925,0.0029134706077914123,0.7512437810945273,67,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-9,0.0007471209568474061,0.0007471209568474061,0.0008988583262605931,-0.0004095234797952874,0.0017520280240769126,0.0027350294,0.00033236505,0.0020418353,0.003135418891264808,0.7442922374429223,73,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-8,-0.0016675329102811794,-0.0016675329102811794,-0.0032639074160214815,-0.0026756148342851243,0.000936923519463067,0.00043861708,-0.0026786611,0.0009801999,0.0029450003438194314,0.748792270531401,69,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-7,0.002742317729598958,0.002742317729598958,0.0013345106257749743,0.003903571485629978,0.002988871077391921,0.0029753593,0.006063309,0.0036527656,0.003964436055858035,0.8579234972677596,61,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-6,0.002333891000758895,0.002333891000758895,0.0005029999133789967,0.003976011700120527,0.002522661388777161,0.002516652,0.0061595626,0.0030455492,0.004158953600932606,0.8268398268398268,77,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-5,0.0043635986086281026,0.0043635986086281026,0.001772812584461641,0.006123035243117121,0.005194947998305545,0.0032171512,0.00901238,0.0065260776,0.0036751112109084244,0.8591065292096219,97,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-4,0.004903779882027121,0.004903779882027121,0.0033370257838384113,0.006280183301848862,0.005094130560394089,0.004080058,0.009221187,0.0063947677,0.004386163111507005,0.8705882352941177,85,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-3,0.005095423809092519,0.005095423809092519,0.0031076141387642517,0.006199389193476624,0.005979268095036682,0.0039535016,0.009113833,0.0075476174,0.005323543769188033,0.8715596330275229,109,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-2,0.0038090898094822576,0.0038090898094822576,-9.497196608747834e-05,0.005998780432676232,0.005523460961858018,0.0021867775,0.008847279,0.0069539505,0.0065971311292908905,0.8450292397660818,114,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,-1,0.006693449091283374,0.006693449091283374,0.00783971085102638,0.005627068789841717,0.006613567632982026,0.0065639885,0.008353374,0.008373763,0.0058703088723432734,0.9139784946236559,93,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,0,-0.0001287497419629617,-0.0001287497419629617,-0.0022566788967158936,0.0004708606736633925,0.0013995689971636163,0.0009942602,0.0015021589,0.0015827741,0.005037476813318598,0.8161993769470405,107,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,1,0.001554796978091754,0.001554796978091754,-0.0006465031839969443,0.002288468090987367,0.0030224260272848397,0.0018825224,0.003917271,0.0036964694,0.003625331453876766,0.852852852852853,111,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,2,-0.0026759315773240656,-0.0026759315773240656,-0.00772876145926592,-0.0001508674671185233,-0.00014816580558775334,-0.002024444,0.0006760494,-0.00043307818,0.003914294719144438,0.8391608391608392,143,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,3,-0.003456098380876706,-0.003456098380876706,-0.006299245687390684,-0.002844107866630596,-0.0012249415886088372,-0.0012358438,-0.0029025432,-0.0018355283,0.0032434394717031187,0.8611111111111112,96,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,4,0.0004922540270041315,0.0004922540270041315,-0.0028947420049111184,0.0017561792765516588,0.0026153248093718547,0.0006422692,0.0032100019,0.003166239,0.0032109434557963633,0.8083333333333333,80,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,5,0.0005040769404062138,0.0005040769404062138,-0.000922004379586686,-0.0001756950442903411,0.0026099302450956685,0.0017305407,0.0006430602,0.0031592129,0.002864139166692783,0.7442922374429223,73,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,6,-0.0026442931449844314,-0.0026442931449844314,-0.005160975865151083,-0.0028773218364060793,0.00010541826660386774,-0.00060791103,-0.0029466758,-0.00010279678,0.0032877355071243885,0.7936507936507937,84,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,7,-0.00360909485297049,-0.00360909485297049,-0.00664700985132925,-0.002822165530282243,-0.0013581091772999774,-0.0014276899,-0.002873388,-0.0020089727,0.002825566042367282,0.9236947791164659,83,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,8,-0.003066088471805259,-0.003066088471805259,-0.0043177042009210605,-0.0036233774460872896,-0.0012571837684074274,-0.00014271567,-0.003937983,-0.0018775221,0.0029433307900621356,0.895582329317269,83,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,9,-0.0030637837877793175,-0.0030637837877793175,-0.004656273336001516,-0.003525985325870126,-0.0010090927014663085,-0.00032948915,-0.003808575,-0.0015543951,0.002825418390873576,0.857843137254902,68,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,180,195,187.5,10,-0.0032801087095470634,-0.0032801087095470634,-0.005420384519092796,-0.003463752529481783,-0.0009561890800666111,-0.00075101526,-0.0037258845,-0.0014854907,0.0023158359582923357,0.8939393939393939,66,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-10,0.0022177039097251204,0.0022177039097251204,0.003970532793718591,-0.00022733945344840972,0.0029099183889051802,0.0044295355,0.00057443866,0.0035499334,0.002061400227667962,0.7833333333333333,60,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-9,0.0006651194669159565,0.0006651194669159565,0.0006336152090190643,-0.0003705911671190402,0.0017323343588478454,0.0025887068,0.00038409562,0.0020161853,0.0021739362739557704,0.7222222222222221,60,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-8,-0.0021006571050530007,-0.0021006571050530007,-0.004604589207376941,-0.002658699895872006,0.0009613177880899449,-0.00030097735,-0.002656186,0.0010119723,0.003861988077166703,0.7794117647058824,68,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-7,0.001792690684495148,0.001792690684495148,-0.000179217128708586,0.0031751574117759077,0.002382131770418123,0.0021403034,0.0050954423,0.0028625159,0.003806895557519446,0.8461538461538461,78,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-6,0.0013193100850864745,0.0013193100850864745,-0.0001796387275670054,0.0023516441263935254,0.0017859248564329033,0.0021400708,0.0040012146,0.0020859845,0.004261580469324544,0.7898550724637682,92,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-5,0.0021964921150205556,0.0021964921150205556,-0.001189400919482615,0.0034274368255182604,0.004351440439026021,0.0015830299,0.0054306537,0.0054274485,0.004460489062769104,0.8193146417445484,107,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-4,0.003050667121179634,0.003050667121179634,0.001943478896246918,0.0043713223534000275,0.0028372001138919556,0.0033113,0.006684824,0.0034552214,0.004405832231008169,0.8596491228070176,95,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-3,0.00229755868781281,0.00229755868781281,-0.0004694992616290678,0.004589537354912894,0.0027726379701546035,0.0019801676,0.0069747735,0.003371132,0.005378371056475144,0.852852852852853,111,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-2,0.002610804774266178,0.002610804774266178,-0.00024516227678886656,0.004530779147211689,0.003546797452375712,0.0021039243,0.0068966993,0.0043794382,0.00446433584737253,0.8231884057971014,115,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,-1,0.005698150098468135,0.005698150098468135,0.008447207602348529,0.004694960032709416,0.00395228266034646,0.0068991175,0.007114852,0.004907564,0.004702472929267894,0.9059139784946236,124,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,0,-0.00047462374253394506,-0.00047462374253394506,-0.001980517929469625,-0.0002105999289042492,0.0007672466307720394,0.0011466059,0.00059668097,0.0007592037,0.004434722066150211,0.78743961352657,138,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,1,0.0007514157936557206,0.0007514157936557206,-0.0021247229829283215,0.002482669460572527,0.0018963009033229567,0.0010670543,0.0041753124,0.002229744,0.004454897134057622,0.8253968253968255,105,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,2,-0.0021202294183630386,-0.0021202294183630386,-0.005752665022067538,-0.00024004565730001702,-0.00036797757572156045,-0.0009343196,0.0005575555,-0.0007193727,0.0036838401482511816,0.8279569892473118,124,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,3,-0.0030134127434267854,-0.0030134127434267854,-0.004896766181504721,-0.0027546669352261745,-0.0013888051135494616,-0.00046215838,-0.0027837001,-0.0020489527,0.0033399818824899345,0.8741496598639457,98,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,4,0.0013084525982543457,0.0013084525982543457,-0.0005627128385661929,0.0017210477151849782,0.0027670229181442517,0.0019287458,0.0031633214,0.0033638189,0.0032988490865967107,0.835820895522388,67,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,5,0.0003170935940659003,0.0003170935940659003,-0.0012834910740041998,-0.00033147833773772447,0.0025662501939396256,0.0015311245,0.00043606604,0.0031023214,0.003295762614460439,0.7195121951219512,82,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,6,-0.002068657451297247,-0.002068657451297247,-0.0038480161096063796,-0.0027824959862824024,0.00042453974199704045,0.00011639032,-0.0028206776,0.00031284403,0.0026358180637434795,0.7644444444444444,75,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,7,-0.003297304645960652,-0.003297304645960652,-0.006109939958810479,-0.0027455862613502383,-0.0010363877177212392,-0.0011314123,-0.0027716344,-0.0015899456,0.002783788627185349,0.9248826291079812,71,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,8,-0.0023906805427119627,-0.0023906805427119627,-0.0029187419984915853,-0.003494323833108248,-0.0007589757965360558,0.0006290294,-0.0037665057,-0.0012286296,0.002566418745908986,0.835680751173709,71,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,9,-0.0032257184440056966,-0.0032257184440056966,-0.005080972225496178,-0.003645246824483273,-0.0009509362820376388,-0.00056377664,-0.0039670416,-0.0014786491,0.0025266701081330116,0.8867924528301887,53,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,195,210,202.5,10,-0.003248802005311595,-0.003248802005311595,-0.005078681043647263,-0.003676789996003321,-0.0009909349762842023,-0.0005625127,-0.004008954,-0.0015307455,0.00284645225799104,0.8805970149253731,67,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-10,0.002324757893575094,0.002324757893575094,0.0038022699842369155,0.00041076246204479886,0.0027612412344435676,0.0043367124,0.0014223045,0.0033562884,0.0028999116465816344,0.82,50,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-9,0.0008657852497081004,0.0008657852497081004,0.0007414658195293391,0.0003756349079755926,0.0014802550216193697,0.0026482032,0.0013756296,0.0016878637,0.0031917394904553598,0.7721518987341772,79,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-8,-0.0018991161867119995,-0.0018991161867119995,-0.004893891894321639,-0.0020956719077803105,0.0012922152419659514,-0.00046057277,-0.0019080731,0.0014429507,0.003102854345935945,0.7590361445783133,83,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-7,0.002784506890521866,0.002784506890521866,0.002163228605720229,0.0039209781694508625,0.002269313896394506,0.0034325263,0.006086438,0.002715576,0.0030749383368990878,0.8480392156862745,68,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-6,0.0036936762075805906,0.0036936762075805906,0.0036966324125443707,0.004164238989806215,0.003220157220391187,0.004278437,0.006409666,0.003954005,0.003763222129349019,0.8604651162790697,86,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-5,0.004492953338038102,0.004492953338038102,0.003464320523858313,0.005417078597487964,0.00459746089276803,0.0041502807,0.008074353,0.0057478785,0.003853179091832107,0.8900343642611683,97,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-4,0.004878011107608915,0.004878011107608915,0.0060965335284265,0.005044989447122272,0.003492510347277971,0.0056023556,0.0075799464,0.004308732,0.004597556948167118,0.9209621993127147,97,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-3,0.005370675818327323,0.005370675818327323,0.006329301574781922,0.005157948465640299,0.004624777414559748,0.0057307635,0.007730039,0.0057834573,0.0043613426116493985,0.9150943396226415,106,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-2,0.0043303307593155335,0.0043303307593155335,0.003980623068434159,0.0054648324537694415,0.003545536755743,0.004435102,0.008137805,0.004377797,0.005379121499852736,0.8796992481203008,133,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,-1,0.006336134949367072,0.006336134949367072,0.009986502434275681,0.0047419155132148805,0.004279986900610654,0.007748278,0.007177243,0.0053343833,0.004874805810892924,0.9306930693069307,101,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,0,0.0028229096088846096,0.0028229096088846096,0.004677844120859379,0.0017898720818000972,0.0020010126239943526,0.0048197275,0.0032547705,0.0023661263,0.004186400331068456,0.8085106382978723,141,True
30--300s,train2000_2012_test2013_2015,2000-2012,2013-2015,210,225,217.5,1,0.003774655322756843,0.003774655322756843,0.0052936543912362344,0.0032096393760740315,0.0028206722009602647,0.005159443,0.0051412596,0.0034336944,0.0036938030636713306,0.9166666666666666,116,True
